# Summary: total rows=1846, high‑quality=1112, most common stacks=Other (743); Shopify Advanced (412); WordPress + WooCommerce (397), best SaaS=https://script.tonatheme.com/tonaptc/demo/, best Booking=https://iowaschoolforthedeaf.org/, best E‑commerce=https://martfury.botble.com/
Website URL,Category,Used Stack,Website Features,Brief Description,Quality,Main Technology,Keywords,Use_Case,Strengths
https://iowaearthworks.com/,Portfolio,"WordPress, React, Vue.js, jQuery",Basic Website Features,Iowa Earth Works – You local grader for all your project needs,Medium,Mixed (WordPress + React),"spa, react",Portfolio platform built with Mixed (WordPress + React) that offers a professional web presence.,Strong React frontend
https://opnarchitects.com/,Portfolio,"WordPress, React, Vue.js, jQuery","Authentication/Login, Search Functionality, Contact Form",Home - OPN Architects,Medium,Mixed (WordPress + React),"spa, search functionality, react",Portfolio platform built with Mixed (WordPress + React) that offers a professional web presence.,Strong React frontend
https://whks.com/,Portfolio,"WordPress, React, jQuery","Newsletter, Contact Form",Home - WHKS,Medium,Mixed (WordPress + React),"spa, react",Portfolio platform built with Mixed (WordPress + React) that offers a professional web presence.,Strong React frontend
https://www.relewisinc.com/,Portfolio,"WordPress, React, jQuery",Basic Website Features,Home - R. E. Lewis Refrigeration,Medium,Mixed (WordPress + React),"spa, react",Portfolio platform built with Mixed (WordPress + React) that offers a professional web presence.,Strong React frontend
https://dimgrey-dragonfly-429629.hostingersite.com/,Portfolio,"WordPress, jQuery",Basic Website Features,Snodgrass – Tax & Accounting LLC,Medium,Other,,Portfolio platform built with Other that offers a professional web presence.,
https://moccasin-armadillo-748279.hostingersite.com/,Portfolio,"WordPress, jQuery","Multilingual, Contact Form",Business Services & Consultation,Medium,Other,multilingual,Portfolio platform built with Other that offers a professional web presence.,Multilingual support for global audience
https://strehlmedia.com/,Portfolio,"WordPress, jQuery, Cloudflare",Contact Form,Home - Strehl Media,Medium,Other,,Portfolio platform built with Other that offers a professional web presence.,
https://peteremodeling.com/,Portfolio,"WordPress, jQuery",Contact Form,Pete Remodeling – Just another WordPress site,Medium,Other,,Portfolio platform built with Other that offers a professional web presence.,
https://products.geniusocean.com/industry-pro/,Portfolio,"Bootstrap, jQuery","Blog, Newsletter, Contact Form",Industry,Medium,Other,,Portfolio platform built with Other that offers a professional web presence.,
https://hrservicepros.co/,Portfolio,jQuery,Contact Form,"HR Service Pros, LLC",Medium,Other,,Portfolio platform built with Other that offers a professional web presence.,
https://sonnarc.com/,Portfolio,jQuery,Authentication/Login,Home- Sonnarc Homes,Medium,Other,,Portfolio platform built with Other that offers a professional web presence.,
https://www.triconcg.com/,Portfolio,"WordPress, jQuery",Basic Website Features,"WE BUILD # General Contracting, Construction Management, Design-Build performed in Dubuque IA and Cedar Rapids IA. General Contractor for all your needs.",Medium,Other,,Portfolio platform built with Other that offers a professional web presence.,
https://www.conlonco.com/,Portfolio,jQuery,Basic Website Features,"Conlon Construction offers expert construction management, design build, real estate development, national construction, retail fixturing, and building services. Discover our project portfolio and commitment to building excellence.",Medium,Other,,Portfolio platform built with Other that offers a professional web presence.,
https://www.pdmprecast.com/,Portfolio,"WordPress, jQuery",Basic Website Features,"PDM is a Midwest-based producer of structural prestressed, precast concrete, structural and miscellaneous steel products.",Medium,Other,,Portfolio platform built with Other that offers a professional web presence.,
https://evora-group.com/,Portfolio,"WordPress, Bootstrap, jQuery",Basic Website Features,"Evora Group headquartered in Central Iowa provides provides service, construction, and compliance solutions to fuel dispensing operations. Contact with our sales and service team today about your project!",Medium,Other,,Portfolio platform built with Other that offers a professional web presence.,
https://dcigroup-us.com/,Portfolio,"WordPress, Tailwind CSS, jQuery",Basic Website Features,"Headquartered in Iowa, DCI Group delivers expert construction management for complex projects across the Midwest with a client-first, results-driven approach.",Medium,Other,,Portfolio platform built with Other that offers a professional web presence.,
https://www.folience.com/,Portfolio,"WordPress, Bootstrap, jQuery","Search Functionality, Newsletter, Contact Form",Folience,Medium,Other,search functionality,Portfolio platform built with Other that offers a professional web presence.,
https://www.bowerag.com/ag-property-solutions/,Portfolio,"WordPress, jQuery",Basic Website Features,Ag Property Solutions - Going Beyond the Call,Medium,Other,,Portfolio platform built with Other that offers a professional web presence.,
https://schoolofartsandsciences.org/,Portfolio,"WordPress, jQuery","Search Functionality, Multilingual",School of Arts and Sciences,Medium,Other,"multilingual, search functionality",Portfolio platform built with Other that offers a professional web presence.,Multilingual support for global audience
https://vjengineering.com/,Portfolio,"WordPress, Bootstrap, jQuery, Cloudflare",Contact Form,VJ Engineering,Medium,Other,,Portfolio platform built with Other that offers a professional web presence.,
https://priceelectric.us,Portfolio,"WordPress, jQuery","Blog, Contact Form",.,Medium,Other,,Portfolio platform built with Other that offers a professional web presence.,
https://www.primecoservices.com/,Portfolio,Squarespace,Contact Form,Prime Construction Services,Medium,Other,,Portfolio platform built with Other that offers a professional web presence.,
https://gssmidwest.com/,Portfolio,"WordPress, Bootstrap, jQuery",Basic Website Features,GSS Midwest - Environmental and Compliance Services,Medium,Other,,Portfolio platform built with Other that offers a professional web presence.,
https://amcohron-son.com/,Portfolio,"WordPress, Bootstrap, jQuery",Contact Form,A. M. Cohron & Son Inc. – Bridge Construction,Medium,Other,,Portfolio platform built with Other that offers a professional web presence.,
https://dee-inc.com/,Portfolio,"WordPress, jQuery",Newsletter,HOME - DEE Electronics,Medium,Other,,Portfolio platform built with Other that offers a professional web presence.,
https://acmeelectric.com/,Portfolio,"WordPress, jQuery",Basic Website Features,"Acme Electric is your local, licensed electrical contractor that offers residential, commercial, and industrial services and a comprehensive service department.",Medium,Other,,Portfolio platform built with Other that offers a professional web presence.,
https://www.reilly-construction.com/,Portfolio,"WordPress, Bootstrap, jQuery",Contact Form,"Home - Reilly Construction | Ossian, IA",Medium,Other,,Portfolio platform built with Other that offers a professional web presence.,
https://www.pci-dbq.com/,Portfolio,"WordPress, Vue.js, jQuery",Contact Form,Portzen Construction,Medium,Other,,Portfolio platform built with Other that offers a professional web presence.,
https://theamfisher-assignment.vercel.app/,Portfolio,"React, Next.js","Search Functionality, Blog",Darylsmith Portfolio Landing Page Website.,Medium,React / Next.js Custom,"spa, react, search functionality, ssr, next.js",Portfolio platform built with React / Next.js Custom that offers a professional web presence.,Strong React frontend | SSR with Next.js for SEO
https://www.canmgmtus.com/,Portfolio,"Wix, React, Bootstrap","Booking System, Contact Form",HOME | My Site,Medium,React / Next.js Custom,"spa, booking system, appointment scheduling, react",Portfolio platform built with React / Next.js Custom that enables appointments and real‑time bookings.,Strong React frontend | SSR with Next.js for SEO | Robust booking system with payment
https://brendanpapps.wixsite.com/website,Portfolio,"Wix, React, Bootstrap","Authentication/Login, Contact Form",Home  | sebastian main,Medium,React / Next.js Custom,"spa, react",Portfolio platform built with React / Next.js Custom that offers a professional web presence.,Strong React frontend | SSR with Next.js for SEO
https://klarsichtclean1.wixsite.com/my-site-4,Portfolio,"Wix, React, Bootstrap",Contact Form,Home | My Site 4,Medium,React / Next.js Custom,"spa, react",Portfolio platform built with React / Next.js Custom that offers a professional web presence.,Strong React frontend | SSR with Next.js for SEO
https://10redhill.com.au/,Portfolio,"WordPress, WooCommerce, jQuery",Contact Form,Home - 10 Red Hill Operations Pty Ltd,Medium,WordPress + WooCommerce,"woocommerce, e-commerce, wordpress",Portfolio platform built with WordPress + WooCommerce that offers a professional web presence.,WordPress + WooCommerce integration
https://jcrbuilds.com/,Portfolio,"WordPress, WooCommerce, jQuery",Contact Form,JCR – JAYS CONSTRUCTION,Medium,WordPress + WooCommerce,"woocommerce, e-commerce, wordpress",Portfolio platform built with WordPress + WooCommerce that offers a professional web presence.,WordPress + WooCommerce integration
